,item_id,user_id,rating_id
415,989,13,1
416,462,13,2
417,508,13,2
418,18,13,2
419,37,13,4
420,144,13,2
421,657,13,2
422,1259,13,7
423,259,13,2
424,97,13,7
425,798,13,8
426,921,13,2
427,650,13,2
428,264,13,2
429,727,13,2
430,342,13,2
431,232,13,2
432,252,13,7
433,534,13,8
434,925,13,9
435,695,13,2
436,703,13,2
437,810,13,2
438,670,13,7
439,920,13,7
440,1180,13,9
441,1114,13,2
442,559,13,2
443,1146,13,8
444,1105,13,7
445,514,13,2
446,945,13,2
447,876,13,3
448,786,13,3
449,402,13,3
450,1128,13,2
451,944,13,2
452,1156,14,10
453,764,14,2
454,1093,14,10
455,1157,14,10
456,605,14,9
457,5,14,2
458,380,14,2
459,670,14,2
460,439,14,7
461,252,14,3
462,477,14,2
463,442,14,3
464,677,14,8
465,354,14,2
466,1123,14,2
467,64,14,2
468,1213,14,5
469,326,14,2
470,1086,14,8
471,530,14,6
472,1090,14,8
473,1247,14,10
474,759,14,2
475,124,14,2
476,1103,14,4
477,906,14,7
478,1038,14,8
480,697,14,8
481,760,14,2
482,147,14,10
483,320,14,2
484,527,14,7
485,727,14,9
486,597,14,4
487,929,14,2
488,589,14,2
489,941,14,2
490,420,14,7
491,405,14,2
492,1063,15,6
493,297,15,2
494,112,15,7
495,1224,15,2
496,53,15,2
497,1154,15,2
498,642,15,7
499,1205,15,7
500,1061,15,6
501,1029,15,7
502,295,15,9
503,1032,15,8
504,1256,15,2
505,313,15,5
506,239,15,8
507,214,15,2
508,93,15,3
509,578,15,7
510,450,15,8
511,592,15,2
512,44,15,9
513,960,15,3
514,149,15,2
516,620,15,10
517,1235,15,10
518,339,15,2
519,1149,15,2
520,110,15,8
521,57,15,10
522,24,15,2
523,868,15,10
524,962,15,9
525,282,15,2
526,416,15,2
527,1097,16,2
528,458,16,2
529,328,16,6
530,1180,16,2
531,1203,16,2
532,1194,16,2
533,1262,16,6
534,881,16,2
535,1135,16,3
536,931,16,10
537,728,16,2
538,130,16,8
539,1150,16,2
540,183,16,8
541,476,16,2
542,1294,16,7
543,837,16,8
544,513,16,3
545,32,16,9
546,157,16,2
547,1272,16,8
548,573,16,7
549,706,16,2
550,1080,16,2
551,583,16,7
552,392,16,2
553,730,16,1
554,341,16,7
555,888,16,9
556,1116,16,2
557,1107,16,3
558,337,16,8
559,899,16,2
560,125,16,9
561,619,16,8
562,235,16,8
563,27,16,8
564,332,16,10
566,966,16,2
567,1228,17,2
568,81,17,7
569,1175,17,9
570,886,17,9
571,1224,17,7
572,229,17,7
573,17,17,2
574,1017,17,1
575,128,17,8
576,135,17,7
577,968,17,1
578,805,17,7
579,996,17,8
580,94,17,3
581,623,17,4
582,1189,17,8
583,1051,17,9
584,465,17,2
585,915,17,2
586,1119,17,9
587,847,17,8
588,1191,17,9
589,573,17,6
590,969,17,6
591,1150,17,6
592,362,17,6
593,203,17,7
594,519,17,4
595,463,17,2
596,283,17,5
597,90,17,3
598,1187,17,4
599,1249,17,6
600,323,17,2
601,438,18,9
602,685,18,2
603,415,18,2
604,183,18,2
605,140,18,9
606,580,18,2
607,313,18,3
608,979,18,8
609,739,18,2
610,753,18,7
611,346,18,9
612,712,18,9
613,716,18,8
614,1092,18,8
615,375,18,10
616,1278,18,8
617,116,18,2
618,228,18,7
619,458,18,6
620,581,18,8
621,840,34,6
622,685,34,7
623,732,34,10
624,900,34,10
625,242,34,10
626,1036,34,8
627,1122,34,9
628,784,34,6
629,526,34,7
630,781,34,10
631,919,34,7
632,870,34,9
633,631,34,9
634,602,34,10
635,578,34,5
636,765,34,2
638,911,34,8
639,1195,34,7
640,799,34,4
641,809,34,2
642,224,34,8
643,639,34,10
644,554,34,10
645,723,34,4
646,1067,34,2
647,855,34,1
648,500,34,6
649,1039,34,6
650,1061,34,6
651,1013,34,10
652,584,34,2
653,1241,34,5
654,691,34,5
655,972,34,4
656,812,34,3
657,627,34,10
658,1088,34,5
659,883,34,10
660,890,34,7
661,1180,34,8
662,67,35,6
663,782,35,10
664,1055,35,7
665,663,35,4
666,295,35,3
667,1291,35,7
668,809,35,2
669,698,35,7
670,682,35,8
671,638,35,8
672,1175,35,7
673,968,35,1
674,570,35,5
675,1184,35,8
676,910,35,8
677,178,35,4
678,189,35,4
679,769,35,6
680,105,35,6
681,157,35,1
682,70,35,1
683,319,35,3
684,148,35,4
685,947,35,5
686,727,35,8
687,886,35,7
688,595,35,7
689,515,35,8
690,458,35,4
691,84,35,6
692,294,35,1
693,318,35,2
694,583,35,7
695,1304,35,8
696,411,35,2
697,687,35,8
698,1318,35,7
699,546,35,8
700,775,35,7
701,5,35,1
702,593,35,4
703,1023,35,9
704,326,35,1
705,167,35,1
706,283,35,1
707,1075,35,7
708,280,35,1
709,591,35,6
710,39,35,1
711,1254,35,7
712,42,35,1
713,888,35,1
714,1029,35,3
715,1064,35,6
716,1211,35,1
717,86,35,7
718,1193,35,8
719,1311,35,1
720,388,35,1
721,1030,35,1
722,802,35,6
725,1082,35,8
726,217,35,6
727,1305,35,5
728,885,35,6
729,868,35,7
730,372,35,1
731,931,35,1
732,1073,35,4
733,375,35,1
734,722,35,7
735,511,35,9
736,559,35,10
737,850,35,9
738,1156,35,10
739,451,35,1
740,491,35,1
741,584,35,1
742,621,35,10
743,483,35,1
744,322,35,10
745,54,35,1
746,66,35,1
747,496,35,1
748,602,35,10
749,321,35,1
750,1289,35,10
751,893,35,5
752,414,35,1
753,223,35,1
754,730,36,4
755,1065,36,4
756,853,36,4
757,869,36,8
758,1091,36,5
759,686,36,9
760,386,36,1
761,327,36,1
762,1306,36,6
763,732,36,10
764,224,36,10
765,991,36,4
766,78,36,1
767,1227,36,6
768,963,36,7
769,635,36,8
770,938,36,1
771,586,36,8
772,145,36,1
773,716,36,7
774,1157,36,7
775,893,36,7
776,367,36,1
777,1044,36,1
778,891,36,1
779,1218,36,6
780,1105,36,1
781,1179,36,6
782,922,36,7
783,237,36,1
784,565,36,8
785,838,36,1
786,403,36,1
787,220,36,1
788,581,36,8
789,89,36,1
790,952,36,10
791,528,36,9
792,1207,36,1
793,897,36,10
794,1231,36,8
795,895,36,6
796,1142,36,9
797,959,36,4
798,204,36,1
799,354,36,1
800,1233,36,6
801,1280,36,6
802,44,36,1
803,678,36,8
804,524,36,8
805,1098,36,1
806,616,36,7
807,104,36,1
808,128,36,1
809,316,36,1
810,989,36,1
811,1062,36,1
812,660,36,9
813,34,36,1
814,548,36,6
815,103,36,1
816,814,36,7
817,393,36,1
818,477,36,1
819,41,36,1
820,116,36,1
821,137,36,1
822,977,36,6
823,362,36,1
824,389,36,1
826,841,36,9
827,916,36,1
828,1022,36,8
829,708,36,8
830,510,36,6
831,1059,36,6
832,3,36,1
833,1245,36,1
834,762,36,1
835,211,36,1
836,856,36,1
837,1148,36,1
838,1099,36,1
840,134,36,5
841,1008,36,3
842,894,36,2
843,484,36,5
844,650,36,7
845,284,36,8
846,941,36,9
847,87,36,1
848,1242,36,9
849,614,37,8
850,667,37,9
851,555,37,9
852,1226,37,8
853,512,37,10
854,592,37,10
855,774,38,9
856,367,38,1
857,679,38,9
858,828,38,9
859,692,38,8
860,668,38,9
861,522,38,9
862,1034,38,8
863,1178,38,10
864,603,38,6
865,498,38,10
866,517,38,9
867,536,38,8
868,1242,38,10
869,602,38,10
870,585,38,10
871,580,38,7
872,649,38,8
873,534,38,8
874,779,38,9
875,561,38,10
876,1194,38,7
877,651,38,7
879,577,1034,1
880,723,39,5
881,497,39,10
882,1015,39,1
883,539,39,10
884,690,39,8
885,664,39,10
886,548,39,8
887,899,39,6
888,922,39,7
889,396,39,5
890,246,39,6
891,1072,39,6
892,1021,39,10
893,317,39,1
894,142,39,1
895,666,39,9
896,681,39,8
897,117,39,4
898,132,39,2
899,2,39,4
900,1103,39,3
901,482,39,2
902,90,39,4
903,465,39,5
904,808,39,3
905,272,39,1
906,1207,39,4
907,78,39,1
908,1241,39,8
909,1250,39,7
910,1029,39,5
911,1038,39,4
912,656,39,8
913,724,39,8
914,769,39,8
915,1153,39,9
916,740,39,8
917,744,39,10
919,554,39,8
920,914,39,8
921,1266,39,7
922,541,39,7
923,1079,39,9
924,507,39,9
925,1232,39,9
926,592,39,10
927,1243,39,8
928,1235,39,9
929,698,39,8
930,965,39,8
931,1094,39,8
932,524,39,8
933,1269,39,5
934,707,39,3
935,199,39,2
937,872,39,4
938,1144,39,5
939,311,39,2
940,480,39,3
941,15,39,5
942,776,39,9
943,659,39,8
944,977,39,7
945,900,39,10
946,720,39,9
947,1221,39,9
948,750,39,10
950,1031,39,10
951,967,39,1
952,629,39,2
953,580,39,3
955,983,39,5
956,337,39,6
957,1204,39,6
959,523,39,8
960,614,39,9
961,583,39,1
962,1131,39,2
963,892,39,3
964,1139,39,6
965,341,39,7
966,361,39,4
967,878,39,10
968,308,39,10
969,1109,39,9
970,468,39,8
971,508,39,10
972,325,40,10
973,303,40,10
974,476,40,10
975,305,40,10
976,763,40,10
977,1037,40,10
978,1097,40,10
979,247,40,10
980,7,40,10
981,1085,40,10
982,76,40,10
983,1050,40,10
984,288,40,10
985,1186,40,5
986,627,40,3
987,1008,40,5
988,629,40,6
989,1267,40,2
990,857,40,3
991,769,40,6
992,124,40,1
993,605,40,3
994,838,40,4
995,383,40,6
996,170,40,7
997,495,40,3
998,840,40,4
999,729,40,3
1000,761,40,1
1001,209,40,2
1002,1240,40,3
1003,1278,40,4
1004,363,40,5
1005,895,40,8
1006,784,40,4
1008,1235,40,2
1009,728,40,4
1012,845,40,7
1013,1158,40,8
1014,323,40,9
1016,448,40,2
1017,1164,40,3
1018,1301,40,4
1019,435,40,5
1020,918,40,5
1021,885,40,6
1022,174,40,6
1023,782,40,7
1024,29,40,8
1025,48,40,9
1026,504,40,10
1028,967,40,2
1029,704,40,3
1030,68,40,4
1031,497,40,5
1032,850,40,6
1033,621,40,7
1035,972,40,9
1036,1020,40,10
1037,64,40,10
1038,275,40,10
1039,1262,40,1
1040,768,40,10
1041,830,40,10
1042,485,40,10
1043,787,40,10
1044,6,40,10
1045,176,40,3
1046,201,40,2
1047,569,40,3
1048,1003,40,4
1049,296,40,5
1050,278,40,6
1051,87,40,7
1052,1028,40,8
1053,1238,40,2
1054,1168,40,3
1055,562,40,5
1056,255,40,10
1058,752,40,9
1059,27,40,1
1060,877,40,10
1061,898,40,10
1062,155,40,10
1063,753,40,10
1064,1172,40,10
1065,1277,40,10
1066,890,40,1
1068,262,40,10
1069,511,40,10
1070,1229,40,10
1071,184,40,10
1072,81,40,1
1073,735,40,1
1074,239,40,1
1075,185,40,1
1076,113,40,1
1077,910,40,1
1078,480,40,1
1079,131,40,1
1081,518,40,1
1082,1305,40,1
1083,332,40,1
1084,1286,40,1
1085,44,40,1
1086,975,40,1
1087,367,40,10
1089,966,40,10
1090,1195,40,10
1091,1059,40,10
1092,441,40,10
1093,204,40,10
1094,697,40,10
1095,1115,40,10
1096,713,40,1
1097,493,40,10
1098,394,40,10
1099,1310,40,10
1100,1304,40,9
1101,41,40,8
1102,263,40,8
1103,686,40,8
1104,1290,40,6
1105,127,40,7
1106,536,40,8
1107,298,40,4
1109,1152,40,6
1110,731,40,7
1111,1088,40,3
1112,1035,40,4
1113,149,40,5
1114,360,40,7
1115,220,40,8
1117,161,40,10
1118,512,40,10
1119,501,40,10
1120,868,40,10
1121,758,40,10
1123,505,40,10
1124,720,40,10
1125,1029,40,6
1126,60,40,7
1127,465,40,8
1128,1144,40,6
1129,743,40,3
1130,616,40,6
1133,1193,40,5
1134,622,40,6
1135,1145,40,7
1136,903,40,8
1137,256,40,9
1138,738,40,10
1139,1096,40,10
1140,409,40,5
1141,408,40,6
1142,874,40,7
1143,1190,40,8
1144,401,40,9
1145,1110,40,10
1146,561,40,10
1147,565,40,2
1149,114,40,10
1150,1112,40,10
1151,343,40,10
1152,286,40,10
1153,810,40,10
1154,1216,40,10
1155,766,40,10
1156,551,40,10
1157,163,40,4
1158,563,40,6
1159,259,40,7
1160,949,40,8
1161,995,40,9
1163,132,40,2
1165,899,40,4
1166,889,40,5
1167,660,40,2
1168,1073,40,3
1169,1048,40,4
1170,647,40,5
1171,53,40,6
1172,951,40,1
1174,1217,40,3
1176,313,40,5
1177,229,40,6
1178,1058,40,2
1179,397,40,10
1180,197,40,10
1181,560,40,10
1183,1102,40,10
1185,553,40,10
1186,442,41,1
1187,465,41,1
1188,1016,41,1
1189,770,41,1
1190,422,41,1
1191,775,41,1
1192,1198,41,1
1193,431,41,1
1194,686,41,1
1195,1211,41,1
1196,607,41,1
1197,1033,41,1
1198,993,41,1
1199,15,41,1
1200,776,41,1
1201,64,41,1
1202,717,41,1
1203,759,41,1
1204,1104,41,1
1205,217,41,1
1206,1141,41,1
1207,256,41,1
1208,222,41,1
1210,292,41,1
1211,1208,41,1
1212,1030,41,1
1213,487,41,1
1214,961,41,1
1215,500,41,1
1216,503,41,10
1217,1165,41,1
1218,555,41,10
1219,1257,41,1
1220,236,41,1
1221,880,41,1
1222,752,41,1
1223,999,41,10
1224,244,41,1
1225,1216,41,1
1226,363,41,1
1227,561,41,10
1228,954,41,1
1229,265,41,1
1230,322,41,1
1231,964,41,8
1232,1274,41,8
1233,1004,41,8
1234,464,41,8
1235,1114,41,1
1236,978,41,1
1237,921,41,1
1238,195,41,1
1239,1303,41,1
1240,545,41,1
1241,595,41,8
1242,1015,41,8
1243,1300,41,8
1244,736,41,8
1245,346,41,8
1246,1263,41,8
1247,1266,41,8
1248,568,41,8
1249,979,41,8
1250,898,41,8
1251,640,41,8
1252,126,41,1
1253,910,41,1
1254,606,41,1
1255,1010,41,1
1256,1307,41,1
1257,713,41,1
1258,88,41,1
1260,966,41,1
1261,926,41,1
1262,65,41,1
1263,304,41,1
1264,1281,41,1
1265,1005,41,1
1266,1245,41,1
1268,294,41,1
1269,323,41,1
1270,425,41,1
1271,810,41,1
1272,932,41,1
1273,658,41,1
1274,811,41,1
1275,351,41,1
1276,944,41,1
1277,947,41,1
1278,749,41,1
1279,180,41,1
1281,1025,41,1
1282,504,41,10
1283,411,41,1
1284,1105,41,1
1285,525,41,10
1286,33,41,1
1287,403,41,1
1288,490,41,1
1289,45,41,1
1291,412,41,1
1292,1077,41,1
1293,757,41,1
1294,753,41,1
1295,1316,41,1
1296,948,41,1
1297,654,41,1
1299,531,41,10
1300,762,41,1
1301,495,41,10
1302,935,41,1
1303,1007,41,10
1304,482,41,1
1305,535,41,10
1306,1053,41,1
1307,681,41,10
1308,711,41,1
1309,414,41,1
1310,175,41,1
1311,399,41,1
1312,816,41,1
1313,124,41,1
1314,1112,41,1
1315,223,41,1
1316,356,41,1
1317,441,41,1
1318,468,41,1
1319,1186,41,10
1320,486,41,1
1321,984,41,1
1322,499,41,10
1323,1028,41,1
1324,699,41,8
1325,109,41,9
1326,96,41,6
1327,138,41,7
1328,1299,41,8
1329,61,41,9
1330,1150,41,6
1331,30,41,5
1332,341,41,7
1333,263,41,8
1334,1024,41,9
1335,1052,41,6
1336,756,41,5
1337,272,41,6
1338,611,41,7
1339,997,41,8
1340,594,41,5
1341,160,41,6
1342,583,41,7
1343,726,41,8
1344,1058,41,6
1346,586,41,6
1348,186,41,8
1349,430,41,9
1350,131,41,5
1351,395,41,6
1352,543,41,7
1353,1291,41,8
1354,550,41,9
1355,252,41,7
1356,825,41,4
1357,488,41,5
1358,211,41,3
1359,526,41,2
1360,804,41,4
1361,668,41,5
1362,1139,41,6
1363,507,41,7
1364,826,41,8
1365,603,41,9
1366,621,41,10
1367,1295,41,10
1368,1115,41,10
1370,850,41,1
1371,102,41,10
1372,281,41,10
1373,481,41,10
1375,83,41,10
1376,355,41,1
1377,114,41,1
1378,247,41,1
1379,1042,41,1
1380,301,41,1
1381,852,41,1
1383,916,41,4
1384,793,41,2
1385,296,41,3
1386,185,41,6
1387,262,41,7
1388,111,41,8
1389,572,41,9
1390,1020,41,4
1391,106,41,2
1392,1265,41,4
1393,1065,41,5
1395,404,42,10
1396,213,42,10
1397,782,42,10
1398,1155,42,10
1399,436,42,10
1400,94,42,10
1401,673,42,10
1402,528,42,10
1403,336,42,10
1404,361,42,10
1405,175,42,10
1406,402,42,10
1407,1050,42,10
1408,781,42,5
1409,893,42,1
1410,366,42,4
1411,715,42,5
1412,987,42,6
1413,1232,42,7
1414,895,42,8
1415,293,42,10
1416,538,42,10
1417,616,42,10
1418,585,42,10
1419,724,42,10
1420,47,42,10
1421,117,42,10
1422,289,42,10
1423,908,42,10
1424,225,42,10
1425,992,42,4
1426,408,42,6
1427,1205,42,3
1428,158,42,4
1429,344,42,5
1430,966,42,6
1431,1275,42,8
1432,700,42,3
1433,581,42,4
1434,815,42,5
1435,275,42,6
1436,1307,42,8
1437,919,42,9
1438,578,42,10
1439,532,42,3
1440,759,42,4
1441,326,42,5
1442,830,42,6
1443,684,42,7
1444,1297,42,10
1445,1151,42,4
1446,110,42,6
1447,235,42,7
1448,458,42,8
1449,4,42,10
1450,706,42,10
1451,125,42,10
1452,9,42,10
1453,1043,42,10
1454,844,42,10
1455,662,42,10
1456,182,42,10
1457,484,42,10
1458,99,42,5
1459,447,42,6
1460,598,42,10
1461,725,42,10
1462,1309,42,4
1463,861,42,6
1464,614,42,7
1465,603,42,8
1466,819,42,3
1467,770,42,2
1468,1010,42,3
1469,65,42,4
1470,242,42,1
1471,139,42,10
1472,655,42,10
1473,559,42,10
1474,854,42,10
1475,1291,42,10
1476,126,42,10
1477,258,42,10
1478,1192,42,3
1479,1095,42,6
1480,922,42,3
1481,635,42,5
1482,299,42,6
1483,836,42,7
1484,87,42,9
1485,1108,42,9
1486,1318,42,10
1487,440,42,10
1488,474,42,10
1489,856,42,9
1490,708,42,9
1491,80,42,9
1492,0,42,9
1493,1093,42,10
1494,1004,42,9
1495,412,43,10
1496,486,43,10
1497,421,43,10
1498,299,43,7
1499,21,43,8
1500,228,43,5
1501,971,43,7
1502,684,43,8
1503,992,43,9
1504,725,43,10
1505,319,43,3
1506,28,43,4
1507,1022,43,5
1508,815,43,6
1509,1159,43,7
1510,1197,43,10
1511,239,43,10
1512,1244,43,10
1513,551,43,10
1514,466,43,10
1515,984,43,10
1516,839,43,4
1517,819,43,7
1518,622,43,9
1519,326,43,9
1520,393,43,10
1521,632,43,10
1522,332,43,10
1523,408,43,10
1524,829,43,3
1525,1233,43,3
1526,199,43,4
1527,790,43,10
1528,499,43,10
1529,1276,43,3
1530,1124,43,10
1531,867,43,10
1532,917,43,10
1533,450,43,10
1534,988,43,1
1535,1000,43,1
1536,765,43,1
1537,1240,43,1
1538,730,43,1
1539,1311,43,10
1540,1061,43,1
1541,1068,43,1
1542,300,43,10
1543,139,43,1
1544,209,43,1
1545,271,43,1
1546,688,43,1
1547,472,43,10
1548,596,43,1
1549,774,43,1
1550,769,43,10
1551,981,43,1
1552,588,43,10
1553,501,43,10
1554,534,43,10
1555,203,43,10
1556,1298,43,10
1557,881,43,10
1558,50,43,10
1559,193,43,1
1560,94,43,8
1562,515,43,4
1563,598,43,5
1564,1228,43,7
1565,318,43,9
1566,262,43,3
1567,930,43,2
1568,1019,43,3
1569,67,43,4
1570,159,43,6
1571,303,43,8
1572,1208,43,10
1573,1247,43,7
1574,126,43,5
1575,204,43,3
1576,1165,43,8
1577,858,43,4
1578,481,43,5
1579,1109,43,8
1581,592,43,5
1582,633,43,4
1583,480,43,6
1584,768,43,7
1585,772,43,8
1586,1156,43,9
1587,652,43,10
1588,777,43,10
1589,546,43,2
1590,275,43,4
1591,672,43,5
1592,520,43,6
1593,676,43,7
1594,687,43,8
1595,701,43,10
1596,983,43,2
1598,576,43,6
1599,26,43,7
1600,1113,43,8
1601,267,43,9
1602,1055,43,10
1603,1287,43,9
1604,811,43,9
1605,1263,43,8
1606,96,43,8
1608,591,43,10
1609,528,43,10
1610,93,43,10
1611,711,43,10
1612,562,43,10
1613,976,43,10
1614,0,43,10
1615,749,43,10
1616,722,43,10
1617,216,43,10
1618,41,43,4
1619,330,43,5
1620,1216,43,6
1621,259,43,7
1622,1018,43,8
1623,282,43,10
1624,148,43,4
1625,869,43,6
1626,128,43,10
1627,241,43,2
1628,162,43,1
1629,84,43,10
1630,1121,43,10
1631,736,43,10
1633,208,43,10
1634,1052,43,10
1635,1202,43,10
1636,1097,44,1
1637,861,44,5
1638,434,44,6
1639,966,44,2
1640,212,44,1
1641,854,44,1
1642,311,44,1
1643,69,44,1
1644,1138,44,1
1645,743,44,1
1646,133,44,1
1647,1190,44,1
1648,902,44,4
1649,997,44,2
1650,323,44,3
1651,1093,44,5
1652,822,44,6
1653,1181,44,4
1654,1139,44,7
1655,834,44,8
1656,42,44,9
1657,1174,44,3
1658,1108,44,4
1660,844,44,6
1661,386,44,7
1662,1288,44,8
1663,52,44,10
1664,217,44,3
1665,828,44,4
1666,1236,44,5
1667,699,44,7
1668,373,44,8
1669,390,44,9
1670,463,44,10
1671,596,44,2
1672,713,44,3
1673,831,44,4
1674,1195,44,6
1675,1305,44,5
1676,277,44,6
1677,581,44,7
1678,1060,44,8
1679,291,44,10
1680,913,44,10
1681,151,44,10
