766,6,10
551,6,10
163,6,4
563,6,6
259,6,7
949,6,8
995,6,9
629,6,9
132,6,2
239,6,3
899,6,4
889,6,5
660,6,2
1073,6,3
1048,6,4
647,6,5
53,6,6
951,6,1
408,6,2
1217,6,3
551,6,4
313,6,5
229,6,6
1058,6,2
397,6,10
197,6,10
560,6,10
877,6,10
1102,6,10
476,6,10
553,6,10
442,7,1
465,7,1
1016,7,1
770,7,1
422,7,1
775,7,1
1198,7,1
431,7,1
686,7,1
1211,7,1
607,7,1
1033,7,1
993,7,1
15,7,1
776,7,1
64,7,1
717,7,1
759,7,1
1104,7,1
217,7,1
1141,7,1
256,7,1
222,7,1
717,7,1
292,7,1
1208,7,1
1030,7,1
487,7,1
961,7,1
500,7,1
503,7,10
1165,7,1
555,7,10
1257,7,1
236,7,1
880,7,1
752,7,1
999,7,10
244,7,1
1216,7,1
363,7,1
561,7,10
954,7,1
265,7,1
322,7,1
964,7,8
1274,7,8
1004,7,8
464,7,8
1114,7,1
978,7,1
921,7,1
195,7,1
1303,7,1
545,7,1
595,7,8
1015,7,8
1300,7,8
736,7,8
346,7,8
1263,7,8
1266,7,8
568,7,8
979,7,8
898,7,8
640,7,8
126,7,1
910,7,1
606,7,1
1010,7,1
1307,7,1
713,7,1
88,7,1
1010,7,1
966,7,1
926,7,1
65,7,1
304,7,1
1281,7,1
1005,7,1
1245,7,1
346,7,1
294,7,1
323,7,1
425,7,1
810,7,1
932,7,1
658,7,1
811,7,1
351,7,1
944,7,1
947,7,1
749,7,1
180,7,1
1010,7,1
1025,7,1
504,7,10
411,7,1
1105,7,1
525,7,10
33,7,1
403,7,1
490,7,1
45,7,1
236,7,1
412,7,1
1077,7,1
757,7,1
753,7,1
1316,7,1
948,7,1
654,7,1
217,7,1
531,7,10
762,7,1
495,7,10
935,7,1
1007,7,10
482,7,1
535,7,10
1053,7,1
681,7,10
711,7,1
414,7,1
175,7,1
399,7,1
816,7,1
124,7,1
1112,7,1
223,7,1
356,7,1
441,7,1
468,7,1
1186,7,10
486,7,1
984,7,1
499,7,10
1028,7,1
699,7,8
109,7,9
96,7,6
138,7,7
1299,7,8
61,7,9
1150,7,6
30,7,5
341,7,7
263,7,8
1024,7,9
1052,7,6
756,7,5
272,7,6
611,7,7
997,7,8
594,7,5
160,7,6
583,7,7
726,7,8
1058,7,6
964,7,5
586,7,6
1307,7,7
186,7,8
430,7,9
131,7,5
395,7,6
543,7,7
1291,7,8
550,7,9
252,7,7
825,7,4
488,7,5
211,7,3
526,7,2
804,7,4
668,7,5
1139,7,6
507,7,7
826,7,8
603,7,9
621,7,10
1295,7,10
1115,7,10
961,7,10
850,7,1
102,7,10
281,7,10
481,7,10
263,7,10
83,7,10
355,7,1
114,7,1
247,7,1
1042,7,1
301,7,1
852,7,1
770,7,1
916,7,4
793,7,2
296,7,3
185,7,6
262,7,7
111,7,8
572,7,9
1020,7,4
106,7,2
1265,7,4
1065,7,5
45,7,1
404,8,10
213,8,10
782,8,10
1155,8,10
436,8,10
94,8,10
673,8,10
528,8,10
336,8,10
361,8,10
175,8,10
402,8,10
1050,8,10
781,8,5
893,8,1
366,8,4
715,8,5
987,8,6
1232,8,7
895,8,8
293,8,10
538,8,10
616,8,10
585,8,10
724,8,10
47,8,10
117,8,10
289,8,10
908,8,10
225,8,10
992,8,4
408,8,6
1205,8,3
158,8,4
344,8,5
966,8,6
1275,8,8
700,8,3
581,8,4
815,8,5
275,8,6
1307,8,8
919,8,9
578,8,10
532,8,3
759,8,4
326,8,5
830,8,6
684,8,7
1297,8,10
1151,8,4
110,8,6
235,8,7
458,8,8
4,8,10
706,8,10
125,8,10
9,8,10
1043,8,10
844,8,10
662,8,10
182,8,10
484,8,10
99,8,5
447,8,6
598,8,10
725,8,10
1309,8,4
861,8,6
614,8,7
603,8,8
819,8,3
770,8,2
1010,8,3
65,8,4
242,8,1
139,8,10
655,8,10
559,8,10
854,8,10
1291,8,10
126,8,10
258,8,10
1192,8,3
1095,8,6
922,8,3
635,8,5
299,8,6
836,8,7
87,8,9
1108,8,9
1318,8,10
440,8,10
474,8,10
856,8,9
708,8,9
80,8,9
0,8,9
1093,8,10
1004,8,9
412,9,10
486,9,10
421,9,10
299,9,7
21,9,8
228,9,5
971,9,7
684,9,8
992,9,9
725,9,10
319,9,3
28,9,4
1022,9,5
815,9,6
1159,9,7
1197,9,10
239,9,10
1244,9,10
551,9,10
466,9,10
984,9,10
839,9,4
819,9,7
622,9,9
326,9,9
393,9,10
632,9,10
332,9,10
408,9,10
829,9,3
1233,9,3
199,9,4
790,9,10
499,9,10
1276,9,3
1124,9,10
867,9,10
917,9,10
450,9,10
988,9,1
1000,9,1
765,9,1
1240,9,1
730,9,1
1311,9,10
1061,9,1
1068,9,1
300,9,10
139,9,1
209,9,1
271,9,1
688,9,1
472,9,10
596,9,1
774,9,1
769,9,10
981,9,1
588,9,10
501,9,10
534,9,10
203,9,10
1298,9,10
881,9,10
50,9,10
193,9,1
94,9,8
988,9,6
515,9,4
598,9,5
1228,9,7
318,9,9
262,9,3
930,9,2
1019,9,3
67,9,4
159,9,6
303,9,8
1208,9,10
1247,9,7
126,9,5
204,9,3
1165,9,8
858,9,4
481,9,5
1109,9,8
481,9,6
592,9,5
633,9,4
480,9,6
768,9,7
772,9,8
1156,9,9
652,9,10
777,9,10
546,9,2
275,9,4
672,9,5
520,9,6
676,9,7
687,9,8
701,9,10
983,9,2
930,9,10
576,9,6
26,9,7
1113,9,8
267,9,9
1055,9,10
1287,9,9
811,9,9
1263,9,8
96,9,8
275,9,10
591,9,10
528,9,10
93,9,10
711,9,10
562,9,10
976,9,10
0,9,10
749,9,10
722,9,10
216,9,10
41,9,4
330,9,5
1216,9,6
259,9,7
1018,9,8
282,9,10
148,9,4
869,9,6
128,9,10
241,9,2
162,9,1
84,9,10
1121,9,10
736,9,10
819,9,10
208,9,10
1052,9,10
1202,9,10
1097,10,1
861,10,5
434,10,6
966,10,2
212,10,1
854,10,1
311,10,1
69,10,1
1138,10,1
743,10,1
133,10,1
1190,10,1
902,10,4
997,10,2
323,10,3
1093,10,5
822,10,6
1181,10,4
1139,10,7
834,10,8
42,10,9
1174,10,3
1108,10,4
861,10,5
844,10,6
386,10,7
1288,10,8
52,10,10
217,10,3
828,10,4
1236,10,5
699,10,7
373,10,8
390,10,9
463,10,10
596,10,2
713,10,3
831,10,4
1195,10,6
1305,10,5
277,10,6
581,10,7
1060,10,8
291,10,10
913,10,10
151,10,10
903,10,10
477,10,10
378,10,10
575,10,10
401,10,10
333,10,10
903,10,10
244,10,10
690,10,10
143,10,10
615,10,5
61,10,2
1012,10,6
1058,10,7
253,10,8
1242,10,9
723,10,1
550,11,10
508,11,10
1106,11,10
219,11,10
436,11,10
348,11,10
653,11,10
1043,11,10
79,11,10
188,11,10
166,11,10
306,11,10
1131,11,10
509,11,10
1225,11,10
87,11,10
677,11,10
1009,11,10
454,11,10
455,11,10
29,11,10
1227,11,10
802,11,10
920,11,10
10,11,10
994,11,10
593,11,1
