341,4,4
423,4,5
967,4,2
574,4,10
1178,4,9
1244,4,3
730,4,1
1118,4,2
241,4,7
460,4,6
266,4,5
1282,4,3
509,4,9
430,4,4
519,4,9
195,4,6
288,4,5
971,4,2
1159,4,3
890,4,4
1054,4,1
697,4,1
1106,4,4
1172,4,9
635,4,7
64,4,5
1205,4,10
942,4,10
563,4,8
48,4,5
316,4,6
133,4,4
767,4,10
298,4,6
840,4,8
724,4,9
976,4,4
649,4,10
18,4,5
126,4,6
1167,4,1
48,4,5
305,4,6
520,4,10
169,4,7
87,4,5
22,4,6
830,4,3
791,4,8
1240,4,9
766,4,9
94,4,4
31,4,3
137,4,4
1053,4,2
1003,4,3
653,4,10
1123,4,10
1004,4,4
843,4,3
151,4,4
305,4,5
939,4,10
238,4,4
356,4,5
260,4,3
507,4,8
433,4,5
24,4,6
901,4,2
518,4,9
664,4,8
1153,4,1
1008,4,1
396,4,4
24,4,4
683,4,9
845,4,2
208,4,3
1218,4,3
786,4,7
1291,4,2
616,4,9
635,4,8
1118,4,1
92,4,5
1249,4,3
1278,4,2
341,5,9
195,5,9
187,5,8
732,5,9
449,5,7
271,5,6
1018,5,8
279,5,7
1158,5,9
117,5,8
542,5,2
657,5,3
1117,5,1
286,5,6
1143,5,3
493,5,4
46,5,8
72,5,7
173,5,6
317,5,8
1290,5,3
615,5,4
513,5,5
926,5,10
1218,5,2
380,5,6
463,5,5
770,5,7
740,5,4
130,5,8
423,5,7
1313,5,3
1288,5,2
454,5,8
690,5,10
1264,5,2
761,5,9
118,5,8
917,5,7
404,5,8
953,5,9
329,5,10
882,5,1
515,5,2
1061,5,1
974,5,1
35,5,7
1260,5,2
201,5,7
696,5,1
18,5,8
1308,5,2
982,5,3
1216,5,2
1149,5,1
834,5,2
579,5,3
853,5,4
259,5,5
605,5,2
1180,5,1
851,5,5
255,5,8
157,5,7
976,5,4
577,5,3
728,5,2
717,5,1
1237,5,3
627,5,2
1104,5,1
641,5,3
445,5,8
598,5,2
958,5,10
998,5,4
885,5,2
153,5,10
456,5,9
107,5,8
4,5,7
239,5,8
1064,5,1
1270,5,2
898,5,1
219,5,10
1226,5,3
453,5,8
230,5,9
412,5,8
418,5,7
386,5,9
1235,5,2
290,5,9
1264,5,2
375,5,10
654,5,2
1028,5,3
835,5,1
1179,5,2
1068,5,3
429,6,1
513,6,4
991,6,3
1285,6,10
402,6,2
1128,6,10
887,6,4
430,6,3
404,6,2
511,6,6
51,6,3
654,6,7
1273,6,9
860,6,5
358,6,2
1208,6,4
1297,6,10
87,6,5
1304,6,9
154,6,3
228,6,2
711,6,8
637,6,7
994,6,6
770,6,5
844,6,4
317,6,1
866,6,2
53,6,3
434,6,2
394,6,5
1187,6,6
227,6,3
1284,6,9
542,6,8
461,6,4
433,6,3
367,6,1
1095,6,9
1239,6,7
356,6,5
133,6,4
1026,6,2
585,6,9
152,6,4
1289,6,7
141,6,3
436,6,2
911,6,10
594,6,6
442,6,3
1315,6,8
811,6,9
630,6,7
114,6,2
314,6,3
936,6,1
220,6,5
424,6,4
99,6,3
464,6,5
1127,6,10
866,6,7
558,6,6
698,6,7
267,6,4
763,6,5
294,6,3
750,6,6
564,6,7
512,6,8
269,6,2
324,6,2
989,6,1
1235,6,7
1228,6,3
1307,6,10
1103,6,9
1032,6,7
204,6,5
516,6,6
1160,6,6
35,6,4
1029,6,8
576,6,7
726,6,7
1010,6,5
529,6,6
823,6,10
570,6,7
63,6,1
756,6,4
652,6,7
973,6,8
904,6,10
697,6,9
481,6,3
661,6,6
628,6,7
190,6,3
1059,6,6
1001,6,5
611,7,10
414,7,5
1109,7,3
99,7,5
968,7,2
701,7,6
497,7,9
37,7,5
40,7,3
106,7,1
318,7,6
227,7,3
605,7,9
899,7,7
981,7,6
517,7,9
1301,7,8
71,7,7
904,7,4
652,7,10
150,7,5
462,7,3
529,7,8
1213,7,5
100,7,3
852,7,2
548,7,8
1217,7,7
6,7,6
941,7,3
77,7,2
941,7,6
687,7,7
1070,7,4
651,7,8
139,7,3
661,7,9
470,7,3
1274,7,4
460,7,5
38,7,3
215,7,5
716,7,7
307,7,5
975,7,8
1085,7,3
1066,7,1
618,7,9
35,7,4
1017,7,5
955,7,2
188,7,6
594,7,10
64,7,5
968,7,3
84,7,6
594,7,8
1049,7,5
253,7,4
593,7,10
759,7,7
785,7,8
780,7,8
256,7,5
685,7,6
676,7,10
734,7,5
456,7,3
1083,7,3
1002,7,9
531,7,8
1140,7,5
402,7,4
997,7,5
257,7,2
1084,7,6
270,7,3
141,7,4
798,7,10
1054,7,3
91,7,4
144,7,5
1,7,1
422,7,6
64,7,7
151,7,3
1129,7,6
669,7,8
444,7,3
520,7,9
408,7,3
758,7,5
976,7,2
71,7,6
496,7,10
167,7,4
883,7,5
883,7,2
221,7,4
430,7,2
1041,7,4
671,8,10
985,8,2
643,8,7
841,8,8
83,8,9
1315,8,3
355,8,7
135,8,8
1150,8,1
1120,8,2
239,8,8
831,8,3
861,8,4
469,8,5
667,8,6
546,8,7
251,8,8
765,8,9
747,8,5
1100,8,3
445,8,9
290,8,10
988,8,2
868,8,1
7,8,6
993,8,3
1013,8,2
1307,8,4
1110,8,3
19,8,7
1055,8,1
915,8,10
827,8,3
472,8,8
561,8,7
1149,8,3
292,8,7
391,8,6
893,8,4
722,8,6
804,8,5
1046,8,3
460,8,9
1180,8,8
1201,8,7
1294,8,1
553,8,6
623,8,7
756,8,10
660,8,8
892,8,1
1314,8,1
737,8,7
1058,8,2
648,8,6
354,8,10
22,8,9
1301,8,4
0,8,5
938,8,6
1003,8,1
578,8,4
645,8,7
389,8,8
115,8,9
561,8,6
203,8,8
498,8,5
380,8,9
530,8,6
224,8,7
1312,8,3
1294,8,4
173,8,7
658,8,4
830,8,2
1020,8,3
706,8,2
1071,8,1
343,8,6
1250,8,6
930,8,7
1185,8,8
729,8,1
1072,8,3
578,8,5
699,8,6
1155,8,7
341,8,8
212,8,9
1167,8,3
710,8,2
401,8,7
592,8,6
963,8,8
485,8,7
140,8,7
458,8,7
1163,8,9
391,8,6
701,8,1
1167,9,1
886,9,9
1148,9,7
10,9,6
1205,9,7
1248,9,2
674,9,6
521,9,5
466,9,8
1058,9,9
469,9,6
228,9,4
721,9,7
440,9,4
328,9,5
403,9,6
20,9,7
1161,9,3
1121,9,8
734,9,2
1299,9,4
692,9,5
1035,9,6
1000,9,2
421,9,7
813,9,6
62,9,4
737,9,3
1092,9,5
122,9,6
499,9,7
328,9,5
331,9,8
919,9,2
1157,9,4
225,9,6
1141,9,5
679,9,7
54,9,6
1067,9,7
1086,9,5
420,9,5
492,9,6
910,9,4
171,9,7
235,9,5
331,9,4
1031,9,5
71,9,6
58,9,8
604,9,6
1216,9,3
627,9,5
100,9,6
1318,9,4
850,9,6
880,9,9
225,9,7
1054,9,5
488,9,4
1160,9,1
202,9,6
1171,9,5
1285,9,4
1289,9,6
3,9,3
139,9,7
747,9,6
49,9,5
93,9,4
1174,9,6
149,9,5
591,9,4
549,9,7
724,9,5
765,9,1
513,9,7
144,9,6
34,9,7
163,9,8
40,9,4
1163,9,2
1164,9,3
848,9,10
55,9,8
320,9,7
411,9,6
854,9,8
1268,9,3
86,9,5
1057,9,8
389,9,7
527,9,6
229,9,7
1177,9,5
1034,9,3
1300,9,7
586,9,6
156,9,8
317,9,6
21,9,9
164,10,3
1295,10,9
462,10,4
587,10,6
1298,10,10
342,10,2
71,10,1
767,10,3
487,10,2
1315,10,8
117,10,4
1178,10,1
510,10,5
1207,10,6
70,10,3
266,10,3
210,10,2
1175,10,6
341,10,3
1229,10,5
36,10,4
836,10,9
593,10,7
1066,10,10
1063,10,7
39,10,3
755,10,1
1184,10,5
608,10,6
377,10,8
960,10,3
253,10,2
1139,10,8
1268,10,9
864,10,1
1292,10,9
781,10,6
840,10,7
460,10,3
3,10,2
1204,10,5
833,10,9
970,10,8
37,10,4
725,10,6
1080,10,9
388,10,3
261,10,4
1190,10,6
1075,10,10
380,10,3
1014,10,2
951,10,2
1002,10,7
411,10,4
109,10,1
1312,10,1
1135,10,7
844,10,8
960,10,5
205,10,3
404,10,2
479,10,1
661,10,5
382,10,10
381,10,3
960,10,2
110,10,3
1281,10,10
635,10,7
629,10,6
710,10,7
135,10,3
641,10,7
623,10,6
159,10,2
107,10,3
218,10,8
712,10,10
1122,10,9
576,10,8
495,10,7
13,10,2
953,10,3
667,10,5
1276,10,10
826,10,9
165,10,4
1174,10,7
671,10,6
732,10,3
468,10,1
1078,10,8
1293,10,9
298,10,7
534,10,6
675,10,7
1181,10,5
1254,10,4
1022,10,3
538,11,6
184,11,3
1030,11,5
339,11,2
811,11,6
1184,11,7
1138,11,8
1017,11,9
58,11,3
1088,11,6
626,11,5
1193,11,9
688,11,8
1142,11,6
700,11,3
843,11,6
436,11,4
1267,11,5
682,11,10
990,11,3
15,11,6
730,11,5
1186,11,7
388,11,3
222,11,4
200,11,4
257,11,2
1065,11,5
625,11,9
233,11,2
722,11,6
794,11,7
441,11,4
1089,11,9
178,11,2
1089,11,10
315,11,4
587,11,7
179,11,2
198,11,1
100,11,9
758,11,7
959,11,3
774,11,10
866,11,5
1237,11,7
1046,11,8
772,11,10
744,11,9
429,11,4
910,11,8
793,11,8
356,11,4
231,11,3
449,11,2
269,11,6
960,11,7
1171,11,8
257,11,1
585,11,6
344,11,3
809,11,6
32,11,2
166,11,3
517,11,6
154,11,1
356,11,4
1232,11,7
187,11,8
788,11,10
1276,11,5
1012,11,9
39,11,4
517,11,8
732,11,7
107,11,3
644,11,7
263,11,6
969,11,10
4,11,4
1160,11,8
148,11,4
876,11,2
185,11,6
876,11,5
352,11,7
983,11,5
701,11,6
487,11,5
1224,11,7
1301,11,8
689,11,9
925,11,10
869,11,6
848,11,7
501,11,8
425,11,5
1248,11,6
1276,11,7
631,11,5
702,11,7
